eia_plant_id,plant_name,generator_id,county,latitude,longitude,nameplate_mw,technology,status,operating_year,ba_code
57589.0,Long Island Solar Farm LLC,9WUBN,Suffolk,40.861111,-72.847777,31.5,Solar Photovoltaic,OP,2011,NYIS
58550.0,Owens Corning at Bethlehem,PV1,Albany,42.586944,-73.865,2.0,Solar Photovoltaic,OP,2013,NYIS
58647.0,Port Richmond WWT Solar,1,Richmond,40.638056,-74.126111,1.0,Solar Photovoltaic,OP,2015,NYIS
58785.0,Brentwood Solar,BRT1,Suffolk,40.781389,-73.243889,1.0,Solar Photovoltaic,OP,2011,NYIS
58786.0,Deer Park,DRP1,Suffolk,40.760833,-73.193889,2.5,Solar Photovoltaic,OP,2012,NYIS
58787.0,Dennison,DNN1,Suffolk,40.763056,-73.323611,2.0,Solar Photovoltaic,OP,2011,NYIS
58788.0,North County,NRT1,Suffolk,40.763056,-73.323611,1.0,Solar Photovoltaic,OP,2011,NYIS
58789.0,Riverhead,RVH1,Suffolk,40.826111,-73.232222,1.5,Solar Photovoltaic,OP,2011,NYIS
58790.0,Cohalan,CLN1,Suffolk,40.762465,-73.194441,2.5,Solar Photovoltaic,OP,2012,NYIS
58790.0,Cohalan,CLN2,Suffolk,40.762465,-73.194441,1.5,Solar Photovoltaic,OP,2012,NYIS
59274.0,Sutter Greenworks LLC,SUTTG,Suffolk,40.928056,-72.771111,5.0,Solar Photovoltaic,OP,2015,NYIS
59275.0,Sterlington Greenworks LLC,STERG,Suffolk,41.0675,-72.440278,1.3,Solar Photovoltaic,OP,2015,NYIS
59276.0,Leavenworth Greenworks LLC,LEAVG,Suffolk,40.925278,-72.763333,9.5,Solar Photovoltaic,OP,2016,NYIS
59470.0,Cornell Snyder Road Solar Array,CSR1,Tompkins,42.4975,-76.46,1.8,Solar Photovoltaic,OP,2014,NYIS
59613.0,Town of Williamson Landfill PV,TWLL,Wayne,43.244444,-77.174722,1.2,Solar Photovoltaic,OP,2014,NYIS
59623.0,Clarkson Solar,CSPV,St Lawrence,44.671944,-74.949444,2.0,Solar Photovoltaic,OP,2014,NYIS
59705.0,Steel Sun,SSUN2,Erie,42.812811,-78.845313,2.0,Solar Photovoltaic,OP,2016,NYIS
59789.0,Millbrook School,PV1,Dutchess,41.84581,-73.619485,1.4,Solar Photovoltaic,OP,2015,NYIS
59880.0,Kings Park Solar I,KIPS1,Suffolk,40.868294,-73.249281,2.0,Solar Photovoltaic,OP,2019,NYIS
59881.0,Kings Park Solar II,KIPS2,Suffolk,40.868294,-73.249281,2.0,Solar Photovoltaic,OP,2019,NYIS
60004.0,Clarkstown Landfill Solar Facility,INV#1,Rockland,41.100409,-73.951593,1.0,Solar Photovoltaic,OP,2014,NYIS
60004.0,Clarkstown Landfill Solar Facility,INV#2,Rockland,41.100409,-73.951593,1.0,Solar Photovoltaic,OP,2014,NYIS
60045.0,Shoreham Solar Commons,GEN1,Suffolk,40.934411,-72.888511,24.9,Solar Photovoltaic,OP,2018,NYIS
60097.0,Onondaga County - Metro Water Board,PV1,Onondaga,43.183782,-76.224075,1.0,Solar Photovoltaic,OP,2016,NYIS
60098.0,Onondaga County - Oak Orchard WWTP,PV1,Onondaga,43.172719,-76.130123,2.0,Solar Photovoltaic,OP,2017,NYIS
60114.0,Oneida County- DPW,PV1,Oneida,43.150761,-75.371258,1.5,Solar Photovoltaic,OP,2017,ISNE
60115.0,Town of Halfmoon,PV1,Saratoga,42.834978,-73.675675,1.0,Solar Photovoltaic,OP,2017,ISNE
60150.0,Cornell Geneva Solar Farm,ARGOS,Ontario,42.866,-77.031,2.0,Solar Photovoltaic,OP,2015,NYIS
60229.0,Orange County Solar Farm (NY),PV1,Orange,41.404879,-74.359495,1.5,Solar Photovoltaic,OP,2017,ISNE
60232.0,Onondaga County- Jamesville,PV1,Onondaga,42.986644,-76.064219,2.0,Solar Photovoltaic,OP,2018,NYIS
60365.0,Vulcraft Solar,VULC,Chemung,42.005874,-76.61935,1.6,Solar Photovoltaic,OP,2013,NYIS
60425.0,Skidmore College,SO049,Saratoga,43.093682,-73.81132,1.8,Solar Photovoltaic,OP,2014,NYIS
60431.0,Tompkins Cortland Community College,TC3,Tompkins,42.5025,-76.2865,2.0,Solar Photovoltaic,OP,2015,NYIS
60452.0,Calverton,CALV,Suffolk,40.921086,-72.743701,3.0,Solar Photovoltaic,OP,2015,NYIS
60453.0,"Cummins, Inc",CUMM,Chautauqua,42.08124,-79.36125,1.8,Solar Photovoltaic,OP,2015,NYIS
60454.0,Houghton,HOUGH,Allegany,42.426731,-78.156589,2.0,Solar Photovoltaic,OP,2015,NYIS
60455.0,Oneida - South,ONS,Oneida,43.166353,-75.386866,1.9,Solar Photovoltaic,OP,2015,NYIS
60456.0,Oneida - West,ONW,Oneida,43.169617,-75.404866,1.9,Solar Photovoltaic,OP,2015,NYIS
60462.0,Onondaga County- Clearwater,PV1,Oswego,43.429317,-76.515717,2.0,Solar Photovoltaic,OP,2017,ISNE
60463.0,Greene County Meter #1,PV1,Greene,42.294823,-74.00076,1.6,Solar Photovoltaic,OP,2018,ISNE
60477.0,Bethlehem - East,BE,Albany,42.539006,-73.824295,1.7,Solar Photovoltaic,OP,2016,NYIS
60478.0,Bethlehem - West,BW,Albany,42.539006,-73.824295,1.0,Solar Photovoltaic,OP,2016,NYIS
60507.0,Broome County,NORTH,Broome,42.104731,-75.93073,2.0,Solar Photovoltaic,OP,2018,NYIS
60507.0,Broome County,SOUTH,Broome,42.104731,-75.93073,2.0,Solar Photovoltaic,OP,2018,NYIS
60677.0,Tannery Road Landfill,TRSP,Oneida,43.239004,-75.534588,2.0,Solar Photovoltaic,OP,2016,NYIS
60817.0,Sullivan County - Adult Care Solar,PV1,Sullivan,41.7966,-74.708077,2.0,Solar Photovoltaic,OP,2017,NYIS
60818.0,Oswego County - Fulton Solar,PV1,Oswego,43.342437,-76.34325,2.0,Solar Photovoltaic,OP,2018,NYIS
60819.0,Jefferson-Lewis BOCES Solar,PV1,Jefferson,43.970958,-75.969805,2.0,Solar Photovoltaic,OP,2017,NYIS
60904.0,Time Warner Cable - Knowles,PV1,Steuben,42.337435,-77.375323,2.0,Solar Photovoltaic,OP,2018,NYIS
60967.0,Onyx - Lamphear Road CSG,10016,Oneida,43.18413,-75.476724,2.0,Solar Photovoltaic,OP,2016,NYIS
61003.0,Musgrave East Solar Farm,CMUSW,Cayuga,42.731496,-76.663665,2.0,Solar Photovoltaic,OP,2016,NYIS
61015.0,Musgrave West Solar Farm,CMUSW,Cayuga,42.731496,-76.663665,2.0,Solar Photovoltaic,OP,2016,NYIS
61030.0,Harford Solar Farm,CMUSW,Tompkins,42.448,-76.245,2.0,Solar Photovoltaic,OP,2016,NYIS
61042.0,Canandaigua Westbrook Solar Array,PV1,Ontario,42.869086,-77.28446,1.3,Solar Photovoltaic,OP,2017,NYIS
61043.0,Canandaigua Solar Array,PV1,Ontario,42.86887,-77.284561,2.0,Solar Photovoltaic,OP,2016,NYIS
61210.0,Finger Lakes Solar I,FLS1,Ontario,42.814025,-77.045631,1.9,Solar Photovoltaic,OP,2016,NYIS
61376.0,Cedar Creek PV,CEDR1,Nassau,40.64889,-73.506672,1.8,Solar Photovoltaic,OP,2017,NYIS
61389.0,Letchworth Solar Project,PV1,Wyoming,42.618969,-78.17952,1.2,Solar Photovoltaic,OP,2017,NYIS
61469.0,Lichtenthal,LIC01,Genesee,43.020053,-78.158181,2.0,Solar Photovoltaic,OP,2018,NYIS
61470.0,Call Farms 1,CFM11,Genesee,43.037794,-78.187295,2.0,Solar Photovoltaic,OP,2018,NYIS
61471.0,Call Farms 3,CFM31,Genesee,43.023046,-78.178591,2.0,Solar Photovoltaic,OP,2018,NYIS
61487.0,SL Babylon,SLBAB,Suffolk,40.730844,-73.375833,9.0,Solar Photovoltaic,OP,2017,NYIS
61509.0,Monroe County Sites A & B,MONA,Monroe,43.174071,-77.392234,1.7,Solar Photovoltaic,OP,2017,NYIS
61509.0,Monroe County Sites A & B,MONB,Monroe,43.174071,-77.392234,1.7,Solar Photovoltaic,OP,2017,NYIS
61510.0,"Monroe County Sites C, D, & E",MONC,Monroe,43.31879,-77.740208,2.0,Solar Photovoltaic,OP,2017,NYIS
61510.0,"Monroe County Sites C, D, & E",MOND,Monroe,43.31879,-77.740208,2.0,Solar Photovoltaic,OP,2017,NYIS
61510.0,"Monroe County Sites C, D, & E",MONE,Monroe,43.31879,-77.740208,2.0,Solar Photovoltaic,OP,2017,NYIS
61575.0,Anheuser-Busch Baldwinsville,BAL01,Onondaga,43.151537,-76.414844,2.0,Solar Photovoltaic,OP,2018,NYIS
61576.0,Columbia University - Johnson Farms,JF01,Orange,41.379107,-74.263804,2.0,Solar Photovoltaic,OP,2018,NYIS
61577.0,Time Warner Cable Enterprises - Martino,MRT01,Oneida,43.183689,-75.43048,2.0,Solar Photovoltaic,OP,2018,NYIS
61578.0,Columbia University - Minisink,MIN01,Orange,41.293747,-74.554452,2.0,Solar Photovoltaic,OP,2018,NYIS
61579.0,St. Lawrence University - Sutton,SUT01,Jefferson,43.932397,-75.872257,2.0,Solar Photovoltaic,OP,2018,NYIS
61604.0,Camden CSD Solar Array,1,Oneida,43.312306,-75.695263,1.8,Solar Photovoltaic,OP,2017,NYIS
61717.0,"IRE Solar I, LLC",SSIRE,St Lawrence,44.3,-75.5,1.0,Solar Photovoltaic,OP,2017,NYIS
61719.0,"CJ Solar I, LLC",LWCJ1,St Lawrence,44.7,-75.3,2.0,Solar Photovoltaic,OP,2018,NYIS
61720.0,"COU Solar I, LLC",LECOU,St Lawrence,44.7,-75.3,1.5,Solar Photovoltaic,OP,2018,NYIS
61724.0,Onyx - Saratoga Springs Landfill Solar C,10254,Saratoga,43.096874,-73.744855,2.0,Solar Photovoltaic,OP,2017,NYIS
61725.0,Madison County,PV1,Madison,43.028289,-75.700978,1.8,Solar Photovoltaic,OP,2017,NYIS
61764.0,Gore Mountain Solar II,SNWH2,Washington,43.543378,-73.32307,2.0,Solar Photovoltaic,OP,2016,NYIS
61765.0,HGS Solar I,SNWH1,Washington,43.543716,-73.325257,2.0,Solar Photovoltaic,OP,2016,NYIS
61804.0,City of Rochester Solar,ROC01,Monroe,43.176918,-77.678512,1.8,Solar Photovoltaic,OP,2017,NYIS
61847.0,Broadalbin,10046,Fulton,43.061306,-74.154885,2.0,Solar Photovoltaic,OP,2018,NYIS
61863.0,Duanesburg,10048,Montgomery,42.762173,-74.201552,2.0,Solar Photovoltaic,OP,2018,NYIS
61888.0,Johnstown,10049,Fulton,42.999179,-74.314787,2.0,Solar Photovoltaic,OP,2018,NYIS
61898.0,Solean Solar Project,SOLEA,Cattaraugus,42.086926,-78.448212,4.0,Solar Photovoltaic,OP,2016,NYIS
61899.0,Lincoln Ave Solar Project,LINC,Suffolk,40.78144,-73.083437,2.0,Solar Photovoltaic,OP,2018,NYIS
61900.0,Blydenburgh Solar Project,BLYD,Suffolk,40.815331,-73.182407,1.5,Solar Photovoltaic,OP,2018,NYIS
61902.0,Holtsville Solar Project,HOLTS,Suffolk,40.797667,-73.033977,1.2,Solar Photovoltaic,OP,2017,NYIS
61903.0,Sharon Springs,10116,Schoharie,42.775105,-74.567145,2.0,Solar Photovoltaic,OP,2018,NYIS
61904.0,Amsterdam North,10044,Montgomery,42.953622,-74.119802,2.0,Solar Photovoltaic,OP,2018,NYIS
61905.0,Amsterdam South,10045,Montgomery,42.948957,-74.126159,2.0,Solar Photovoltaic,OP,2018,NYIS
61917.0,Kearsarge Oppenheim CSG,OPPEN,Fulton,43.060223,-74.736424,1.4,Solar Photovoltaic,OP,2018,NYIS
61922.0,Sunlight Beacon,BEACO,Dutchess,41.494632,-73.981635,2.0,Solar Photovoltaic,OP,2018,NYIS
61958.0,Broadalbin-Perth Solar,BAP1,Montgomery,43.018029,-74.191836,1.5,Solar Photovoltaic,OP,2018,NYIS
62017.0,Riverhead Solar Farm,RIV1,Suffolk,40.922992,-72.7645,20.0,Solar Photovoltaic,OP,2019,NYIS
62029.0,Enfield Community Solar,5515,Tompkins,42.453307,-76.594813,1.8,Solar Photovoltaic,OP,2017,NYIS
62034.0,Baer Road CSG,7,Sullivan,41.797,-75.068,2.0,Solar Photovoltaic,OP,2018,NYIS
62145.0,Minisink Solar 1 LLC,MINI1,Orange,41.321224,-74.514084,1.8,Solar Photovoltaic,OP,2018,NYIS
62146.0,Minisink Community Solar 2 LLC,MINI2,Orange,41.319351,-74.515278,2.0,Solar Photovoltaic,OP,2018,NYIS
62154.0,Kelly Bridge Road Community Solar Farm,12,Sullivan,41.775422,-74.776464,2.0,Solar Photovoltaic,OP,2020,NYIS
62155.0,Hospital Rd Community Solar Farm CSG,9,Sullivan,41.774772,-75.036074,1.4,Solar Photovoltaic,OP,2019,NYIS
62156.0,Pool Brook Rd Community Solar Farm,15,Otsego,42.542175,-75.083378,2.0,Solar Photovoltaic,OP,2019,NYIS
62157.0,Breesport Road Community Solar Farm,235,Chemung,42.088,-76.713,2.0,Solar Photovoltaic,OP,2019,NYIS
62158.0,Sacket Lake Rd #1 Community Solar Farm,11,Sullivan,41.38251,-74.43526,2.0,Solar Photovoltaic,OP,2020,NYIS
62159.0,Sacket Lake Rd #2 Community Solar Farm,20,Sullivan,41.38251,-74.43526,1.7,Solar Photovoltaic,OP,2019,NYIS
62160.0,Turner Rd Community Solar Project,300,Chemung,42.09305,-76.67848,2.0,Solar Photovoltaic,OP,2019,NYIS
62303.0,Mattas Farms,MF01,Montgomery,42.893714,-74.216251,2.0,Solar Photovoltaic,OP,2018,NYIS
62357.0,Gloversville Landfill Solar,08158,Fulton,43.052981,-74.308356,5.0,Solar Photovoltaic,OP,2021,NYIS
62389.0,Pasto Solar,PASTO,Tioga,42.210028,-76.523763,16.0,Solar Photovoltaic,OP,2019,NYIS
62412.0,Daum Solar,DAUM,Yates,42.760799,-77.247333,4.0,Solar Photovoltaic,OP,2020,NYIS
62413.0,Ellis Solar,ELLIS,Tompkins,42.444628,-76.433237,18.0,Solar Photovoltaic,OP,2019,NYIS
62423.0,Regeneron Pharmaceuticals Inc.,B17PV,Westchester,41.07875,-73.82227,0.1,Solar Photovoltaic,OP,2024,NYIS
62423.0,Regeneron Pharmaceuticals Inc.,P19PV,Westchester,41.07875,-73.82227,0.8,Solar Photovoltaic,OP,2023,NYIS
62423.0,Regeneron Pharmaceuticals Inc.,P9PV,Westchester,41.07875,-73.82227,0.5,Solar Photovoltaic,OP,2023,NYIS
62471.0,Washington St Community Solar Farm #4,1034,Monroe,43.175,-77.849,2.5,Solar Photovoltaic,OP,2020,NYIS
62472.0,Washington St Community Solar Farm #1,617,Monroe,43.173,-77.846,2.2,Solar Photovoltaic,OP,2020,NYIS
62473.0,Washington St Community Solar Farm #3,1035,Monroe,43.172,-77.844,2.5,Solar Photovoltaic,OP,2020,NYIS
62474.0,Gaskill Rd Community Solar Farm CSG,928,Tioga,42.116,-76.183,5.0,Solar Photovoltaic,OP,2019,NYIS
62476.0,Big Tree Community Solar Farm,607,Erie,42.766,-78.559,2.0,Solar Photovoltaic,OP,2021,NYIS
62477.0,Dryden Rd #2 Community Solar Farm CSG,372,Tompkins,42.487821,-76.319983,1.3,Solar Photovoltaic,OP,2019,NYIS
62479.0,Woodoak Drive Community Solar Farm CSG,175,Sullivan,41.594,-75.027,2.0,Solar Photovoltaic,OP,2019,NYIS
62480.0,Burritt Rd Community Solar Farm,635,Monroe,43.275,-77.764,2.0,Solar Photovoltaic,OP,2020,NYIS
62486.0,CMR Solar LLC,CMRSL,Orange,41.561847,-74.345912,2.0,Solar Photovoltaic,OP,2019,NYIS
62496.0,Telegraph Rd #1 Community Solar Farm,1268,Wyoming,42.561672,-78.17953,3.8,Solar Photovoltaic,OP,2021,NYIS
62498.0,Telegraph Rd #2 Community Solar Farm,1413,Wyoming,42.559475,-78.179411,2.0,Solar Photovoltaic,OP,2021,NYIS
62500.0,Route 19 #1 Community Solar Farm,1258,Wyoming,42.534,-78.151,2.0,Solar Photovoltaic,OP,2022,NYIS
62502.0,Route 19 #2 Community Solar Farm,1415,Wyoming,42.533807,-78.15377,5.0,Solar Photovoltaic,OP,2022,NYIS
62504.0,Frey Rd #1 Community Solar Farm,1159,Wayne,43.099866,-77.34513,2.0,Solar Photovoltaic,OP,2020,NYIS
62507.0,County Route 11 Community Solar Farm,1419,Clinton,44.935,-73.677,4.1,Solar Photovoltaic,OP,2020,NYIS
62508.0,Furnace Rd Community Solar Farm,1420,Wayne,43.241,-77.27,3.0,Solar Photovoltaic,OP,2020,NYIS
62517.0,Yellow Mills Rd #1 Community Solar Farm,1142,Ontario,43.017848,-77.26049,2.3,Solar Photovoltaic,OP,2022,NYIS
62518.0,Yellow Mills Rd #2 Community Solar Farm,1181,Ontario,43.016419,-77.26091,2.3,Solar Photovoltaic,OP,2022,NYIS
62519.0,Yellow Mills Rd #3 Community Solar Farm,1244,Ontario,43.015301,-77.260662,2.3,Solar Photovoltaic,OP,2022,NYIS
62521.0,Frey Rd #2 Community Solar Farm,1442,Wayne,43.099893,-77.343495,1.4,Solar Photovoltaic,OP,2020,NYIS
62524.0,Route 22 Community Solar Farm CSG,1444,Clinton,44.725076,-73.467034,3.7,Solar Photovoltaic,OP,2021,NYIS
62525.0,Villa Roma Rd #1,40,Sullivan,41.757083,-74.960959,2.0,Solar Photovoltaic,OP,2020,NYIS
62526.0,Villa Roma Rd #2,41,Sullivan,41.756217,-74.961191,2.0,Solar Photovoltaic,OP,2020,NYIS
62527.0,Villa Roma Rd #3 CSG,390,Sullivan,41.754421,-74.96152,2.0,Solar Photovoltaic,OP,2019,NYIS
62528.0,Villa Roma Rd #4 CSG,391,Sullivan,41.754435,-74.958625,2.0,Solar Photovoltaic,OP,2019,NYIS
62530.0,Boas Rd #1 Community Solar Farm,496,Clinton,44.934274,-73.672382,2.0,Solar Photovoltaic,OP,2019,NYIS
62531.0,Boas Rd #2 Community Solar Farm,1010,Clinton,44.933177,-73.67122,2.0,Solar Photovoltaic,OP,2019,NYIS
62532.0,Boas Rd #3 Community Solar Farm,1011,Clinton,44.933525,-73.66933,2.0,Solar Photovoltaic,OP,2019,NYIS
62533.0,Boas Rd #4 Community Solar Farm,1023,Clinton,44.928987,-73.666505,2.0,Solar Photovoltaic,OP,2020,NYIS
62549.0,Kearsarge Johnstown 1 CSG,JOHNN,Fulton,43.066012,-74.360177,1.5,Solar Photovoltaic,OP,2018,NYIS
62556.0,Kearsarge Johnstown 2 CSG,JOHNS,Fulton,43.064422,-74.360221,2.0,Solar Photovoltaic,OP,2018,NYIS
62580.0,Route 14A CDG Solar North and South LLC,6081,Ontario,42.815086,-77.046128,4.0,Solar Photovoltaic,OP,2018,NYIS
62582.0,Newfield Community Solar LLC,5216,Tompkins,42.39131,-76.564236,6.0,Solar Photovoltaic,OP,2019,NYIS
62582.0,Newfield Community Solar LLC,5465,Tompkins,42.39131,-76.564236,2.0,Solar Photovoltaic,OP,2019,NYIS
62582.0,Newfield Community Solar LLC,5466,Tompkins,42.39131,-76.564236,2.0,Solar Photovoltaic,OP,2019,NYIS
62582.0,Newfield Community Solar LLC,5467,Tompkins,42.39131,-76.564236,2.0,Solar Photovoltaic,OP,2019,NYIS
62613.0,CBP Solar,CBPB1,Westchester,41.266188,-73.946882,1.8,Solar Photovoltaic,OP,2018,NYIS
62614.0,Kinder Morgan Fordham,KMFO1,Richmond,40.542557,-74.236582,1.7,Solar Photovoltaic,OP,2018,NYIS
62721.0,Steel Sun 2: 2303-III-9 Hamburg Tpke,SS29,Erie,42.81849,-78.855377,2.0,Solar Photovoltaic,OP,2019,NYIS
62722.0,Steel Sun 2: 2303-III-4 Hamburg Tpke,SS24,Erie,42.811146,-78.854217,2.0,Solar Photovoltaic,OP,2019,NYIS
62723.0,Steel Sun 2: 2303-III-2 Hamburg Tpke,SS22,Erie,42.809003,-78.85337,2.0,Solar Photovoltaic,OP,2019,NYIS
62724.0,Homer Street West,HSW,Cattaraugus,42.098128,-78.442286,1.6,Solar Photovoltaic,OP,2019,NYIS
62725.0,Homer Street East,HSE,Cattaraugus,42.099342,-78.44095,1.6,Solar Photovoltaic,OP,2019,NYIS
62737.0,West Valley West,WVW,Cattaraugus,42.442927,-78.632137,5.0,Solar Photovoltaic,OP,2022,NYIS
62738.0,West Valley East,WVE,Cattaraugus,42.443632,-78.632127,5.0,Solar Photovoltaic,OP,2022,NYIS
62759.0,Greenville CSG,GV,Orange,41.356,-74.622,2.0,Solar Photovoltaic,OP,2019,NYIS
62761.0,Chester CSG,CH,Orange,41.339,-74.288,2.0,Solar Photovoltaic,OP,2019,NYIS
62764.0,Westtown CSG,WT,Orange,41.345,-74.561,2.0,Solar Photovoltaic,OP,2019,ISNE
62777.0,Ulster County Solar,ULSTE,Ulster,41.961896,-73.981234,1.4,Solar Photovoltaic,OP,2018,NYIS
62784.0,Franklin Solar Site,FRANK,Franklin,44.86832,-74.306523,1.6,Solar Photovoltaic,OP,2018,NYIS
62785.0,Malone Solar Site,MALON,Franklin,44.870858,-74.307248,1.1,Solar Photovoltaic,OP,2018,NYIS
62788.0,Sugarhill Road - Solitude Solar CSG,X0040,Saratoga,42.822572,-73.84853,4.7,Solar Photovoltaic,OP,2019,NYIS
62810.0,"RIT Henrietta Solar 1, LLC",13500,Monroe,43.076198,-77.66724,1.6,Solar Photovoltaic,OP,2018,NYIS
62831.0,Hickory Grove #1,25,Chemung,42.186827,-76.845064,2.0,Solar Photovoltaic,OP,2020,NYIS
62832.0,Hickory Grove #2,309,Chemung,42.186,-76.845,1.7,Solar Photovoltaic,OP,2020,NYIS
62834.0,Podunk Road CSG,871,Tompkins,42.46806,-76.65289,2.2,Solar Photovoltaic,OP,2019,NYIS
62843.0,Garnet Solar (NY),PV1,Warren,43.723851,-74.062378,1.9,Solar Photovoltaic,OP,2018,NYIS
62860.0,Chambers Road Solar,263,Chemung,42.187443,-76.894394,4.0,Solar Photovoltaic,OP,2020,NYIS
62998.0,"25 Ashdown Road Solar, LLC",ASHDO,Saratoga,42.8826,-73.879,4.0,Solar Photovoltaic,OP,2019,NYIS
62999.0,"Finchville Solar, LLC Hybrid CSG",FINCH,Orange,41.4565,-74.5465,5.0,Solar Photovoltaic,OP,2020,NYIS
63000.0,"RT 52 Walden Solar 1, LLC Hybrid",WALDN,Orange,41.5841,-74.2163,5.0,Solar Photovoltaic,OP,2019,NYIS
63012.0,"Ransomville Solar 1, LLC",SWANN,Niagara,43.1994,-78.949837,5.0,Solar Photovoltaic,OP,2019,NYIS
63013.0,"Johnstown Solar 1, LLC",STATE,Fulton,43.0724,-74.3228,4.0,Solar Photovoltaic,OP,2019,NYIS
63051.0,Hollygrove CSG,32,Wayne,43.26034,-76.7217,2.0,Solar Photovoltaic,OP,2018,NYIS
63052.0,Guildlerland CSG,106,Albany,42.727288,-74.000814,2.0,Solar Photovoltaic,OP,2018,NYIS
63055.0,Howland CSG,26,Oswego,43.63481,-76.08921,2.0,Solar Photovoltaic,OP,2018,NYIS
63056.0,Gifford CSG,131,Schenectady,42.82395,-74.07086,2.0,Solar Photovoltaic,OP,2018,NYIS
63057.0,Czub CSG,114,Rensselaer,42.91408,-73.59598,2.0,Solar Photovoltaic,OP,2018,NYIS
63058.0,Mereand CSG,199,Jefferson,43.96414,-75.98679,2.0,Solar Photovoltaic,OP,2018,NYIS
63059.0,Aegis CSG,19,Ontario,42.764688,-77.343879,2.0,Solar Photovoltaic,OP,2018,NYIS
63060.0,Pearl CSG,28,Genesee,42.981335,-78.290418,2.0,Solar Photovoltaic,OP,2018,NYIS
63060.0,Pearl CSG,29,Genesee,42.981335,-78.290418,2.0,Solar Photovoltaic,OP,2018,NYIS
63079.0,Bethlehem Solar,157,Albany,42.601145,-73.887416,1.7,Solar Photovoltaic,OP,2019,NYIS
63086.0,Frog Hollow CSG,1731,Ulster,41.739327,-74.496708,2.0,Solar Photovoltaic,OP,2019,NYIS
63106.0,Dover CSG,21,Dutchess,41.680879,-73.576568,2.0,Solar Photovoltaic,OP,2019,NYIS
63107.0,Howell CSG,1725,Orange,41.265258,-74.312978,2.0,Solar Photovoltaic,OP,2020,NYIS
63108.0,Strauss CSG,30,Seneca,42.891451,-76.993915,2.0,Solar Photovoltaic,OP,2019,NYIS
63112.0,Ellsworth I CSG,22,Saratoga,42.899313,-73.709799,2.0,Solar Photovoltaic,OP,2019,NYIS
63129.0,Allis Medina Solar LLC CSG,ALLIS,Orleans,43.2205,-78.3574,5.0,Solar Photovoltaic,OP,2020,NYIS
63130.0,Beals Medina Solar LLC CSG,BEALS,Orleans,43.2256,-78.3559,3.5,Solar Photovoltaic,OP,2020,NYIS
63161.0,AES Tonawanda Solar LLC,TNWDA,Erie,42.9971,-78.9017,2.0,Solar Photovoltaic,OP,2020,NYIS
63224.0,NY 26 Carthage CSG,X0140,Jefferson,43.955471,-75.618066,5.0,Solar Photovoltaic,OP,2020,NYIS
63230.0,Knaggs Brothers Farm,KNAGG,Albany,42.73035,-73.9691,4.5,Solar Photovoltaic,OP,2018,NYIS
63279.0,Barneveld Solar,PV1,Oneida,43.251388,-75.177222,1.0,Solar Photovoltaic,OP,2019,NYIS
63291.0,Grand Prix Solar,GPS,Westchester,41.21125,-73.72252,1.6,Solar Photovoltaic,OP,2014,NYIS
63292.0,100 Brook Hill Drive Solar,BHD,Rockland,41.09305,-73.9828,2.0,Solar Photovoltaic,OP,2015,NYIS
63297.0,Hobart & William Smith College Gates Rd.,GATES,Ontario,42.86228,-77.05058,2.4,Solar Photovoltaic,OP,2017,NYIS
63337.0,"Lansing Renewables, LLC",6004,Tompkins,42.59251,-76.56563,5.0,Solar Photovoltaic,OP,2020,NYIS
63339.0,"Hales Mills Solar, LLC",6609,Fulton,43.01827,-74.32918,5.0,Solar Photovoltaic,OP,2020,NYIS
63340.0,"Owlville Creek Solar 2, LLC",6609,Madison,43.078888,-75.77222,5.0,Solar Photovoltaic,OP,2020,NYIS
63341.0,"Owlville Creek Solar, LLC",6608,Madison,43.08748,-75.77959,5.0,Solar Photovoltaic,OP,2020,NYIS
63369.0,Riley Road LLC,RILE1,Orange,41.469132,-74.078372,2.0,Solar Photovoltaic,OP,2019,NYIS
63369.0,Riley Road LLC,RILE2,Orange,41.469132,-74.078372,2.0,Solar Photovoltaic,OP,2019,NYIS
63371.0,Hope Solar Farm LLC,BRUNS,Rensselaer,42.726428,-73.602129,2.0,Solar Photovoltaic,OP,2019,NYIS
63372.0,Catlin Solar 1 LLC,CATLI,Schuyler,42.285942,-76.953981,4.0,Solar Photovoltaic,OP,2019,NYIS
63373.0,Saratoga Solar LLC,SARAT,Saratoga,43.07377,-73.903954,5.0,Solar Photovoltaic,OP,2019,NYIS
63405.0,Pearl II,29,Genesee,42.981336,-78.290419,2.0,Solar Photovoltaic,OP,2018,NYIS
63407.0,Macedon,101,Wayne,43.058633,-77.346042,2.0,Solar Photovoltaic,OP,2019,NYIS
63408.0,Whittier,300,Monroe,43.150002,-77.861396,2.0,Solar Photovoltaic,OP,2019,NYIS
63409.0,Williamson,100,Wayne,43.1401,-77.0908,2.0,Solar Photovoltaic,OP,2019,NYIS
63410.0,Bennett,304,Ontario,42.9352,-77.47107,1.4,Solar Photovoltaic,OP,2019,NYIS
63411.0,"Greenwich Solar 1, LLC CSG",RTE40,Washington,43.0783,-73.5331,5.0,Solar Photovoltaic,OP,2020,NYIS
63415.0,"Middletown Solar 1, LLC Hybrid CSG",CENTR,Orange,41.3902,-74.5199,1.6,Solar Photovoltaic,OP,2020,NYIS
63450.0,Chenango Solar,PV1,Broome,42.198167,-75.927282,4.9,Solar Photovoltaic,OP,2019,NYIS
