Time,solar_323811,solar_323691,solar_323752
2021-01-13 02:00:00+00:00,0.0,0.0,0.0
2021-01-13 03:00:00+00:00,0.0,0.0,0.0
2021-01-13 04:00:00+00:00,0.0,0.0,0.0
2021-01-13 05:00:00+00:00,0.0,0.0,0.0
2021-01-13 06:00:00+00:00,0.0,0.0,0.0
2021-01-13 07:00:00+00:00,0.0,0.0,0.0
2021-01-13 08:00:00+00:00,0.0,0.0,0.0
2021-01-13 09:00:00+00:00,0.0,0.0,0.0
2021-01-13 10:00:00+00:00,0.0,0.0,0.0
2021-01-13 11:00:00+00:00,0.0,0.0,0.0
2021-01-13 12:00:00+00:00,0.0,0.0,0.0
2021-01-13 13:00:00+00:00,1.0151594424190178,6.287662613648864,4.588331743566915
2021-01-13 14:00:00+00:00,9.315128233141658,15.155279283208507,12.413244422558169
2021-01-13 15:00:00+00:00,12.718630771115475,19.391655052073606,11.486235106326932
2021-01-13 16:00:00+00:00,13.70581652200151,9.847746825425068,4.815323825452046
2021-01-13 17:00:00+00:00,14.859004337428763,22.763803268798746,18.335803673323554
2021-01-13 18:00:00+00:00,13.242526678020184,23.337667785434554,18.48716121901281
2021-01-13 19:00:00+00:00,8.89161564435615,13.340677686521447,11.846896288135197
2021-01-13 20:00:00+00:00,6.6666745483821055,14.87648886139672,4.853006534979066
2021-01-13 21:00:00+00:00,3.061660363233653,6.125411089643974,4.971653730258139
2021-01-13 22:00:00+00:00,0.0,0.0,0.0
2021-01-13 23:00:00+00:00,0.0,0.0,0.0
2021-01-14 00:00:00+00:00,0.0,0.0,0.0
2021-01-14 01:00:00+00:00,0.0,0.0,0.0
2021-01-14 02:00:00+00:00,0.0,0.0,0.0
2021-01-14 03:00:00+00:00,0.0,0.0,0.0
2021-01-14 04:00:00+00:00,0.0,0.0,0.0
2021-01-14 05:00:00+00:00,0.0,0.0,0.0
2021-01-14 06:00:00+00:00,0.0,0.0,0.0
2021-01-14 07:00:00+00:00,0.0,0.0,0.0
2021-01-14 08:00:00+00:00,0.0,0.0,0.0
2021-01-14 09:00:00+00:00,0.0,0.0,0.0
2021-01-14 10:00:00+00:00,0.0,0.0,0.0
2021-01-14 11:00:00+00:00,0.0,0.0,0.0
2021-01-14 12:00:00+00:00,0.0,0.0,0.0
2021-01-14 13:00:00+00:00,0.28693984375740933,0.07015869099554978,0.03415557118565993
2021-01-14 14:00:00+00:00,0.7164372601948977,0.9021592276372495,0.9497694476265115
2021-01-14 15:00:00+00:00,0.7885479050210987,18.835658881780596,8.36233500069387
2021-01-14 16:00:00+00:00,1.874145032939066,22.87060644719468,17.598100552806933
2021-01-14 17:00:00+00:00,3.090705550266235,22.160760058020152,17.170503359935402
2021-01-14 18:00:00+00:00,1.2239858984018497,13.577402399018766,15.053627402737211
2021-01-14 19:00:00+00:00,1.027598835693024,19.35659808220377,15.300053990374229
2021-01-14 20:00:00+00:00,0.9338984305074268,6.633368993982034,6.812854298802698
2021-01-14 21:00:00+00:00,0.4609268177126408,4.9916050163055745,3.61885674165229
2021-01-14 22:00:00+00:00,0.0,0.0,0.0
2021-01-14 23:00:00+00:00,0.0,0.0,0.0
2021-01-15 00:00:00+00:00,0.0,0.0,0.0
